session_id,user_id,session_date,page_views,session_duration_minutes,bounce_rate,device_type,browser,traffic_source,conversion,revenue
SESS_00000252,USER_001474,2025-06-07 20:53:27.600185,5,120,False,Mobile,Chrome,Google,True,0.0
SESS_00000253,USER_000472,2025-06-07 20:58:18.725954,18,50,True,Desktop,Safari,Direct,True,0.0
SESS_00000254,USER_001453,2025-06-07 20:55:10.465968,14,23,False,Desktop,Safari,Google,False,0.0
SESS_00000255,USER_000540,2025-06-07 20:57:02.383689,4,5,False,Desktop,Edge,Facebook,True,0.0
SESS_00000256,USER_001954,2025-06-07 20:57:48.227901,16,24,False,Mobile,Firefox,Direct,True,0.0
SESS_00000257,USER_001023,2025-06-07 20:53:04.002107,3,24,True,Desktop,Edge,Google,False,272.87
SESS_00000258,USER_000628,2025-06-07 20:55:11.154035,11,105,True,Mobile,Chrome,Referral,False,17.24
SESS_00000259,USER_001249,2025-06-07 20:57:53.883785,14,87,True,Mobile,Firefox,Google,False,0.0
SESS_00000260,USER_001377,2025-06-07 20:53:41.593628,1,119,True,Desktop,Chrome,Facebook,True,0.0
SESS_00000261,USER_001219,2025-06-07 20:55:53.453880,20,88,True,Desktop,Edge,Direct,True,0.0
SESS_00000262,USER_001732,2025-06-07 20:57:03.698158,6,67,False,Mobile,Chrome,Facebook,False,0.0
SESS_00000263,USER_001640,2025-06-07 20:52:56.282743,12,34,True,Mobile,Safari,Direct,True,0.0
SESS_00000264,USER_000534,2025-06-07 20:56:32.599195,6,62,True,Tablet,Edge,Referral,False,447.12
SESS_00000265,USER_001124,2025-06-07 20:58:14.537512,3,113,True,Desktop,Safari,Direct,True,0.0
SESS_00000266,USER_001495,2025-06-07 20:55:32.729342,5,90,False,Desktop,Safari,Google,True,246.35
SESS_00000267,USER_001020,2025-06-07 20:52:57.411862,20,67,True,Tablet,Edge,Email,False,0.0
SESS_00000268,USER_000024,2025-06-07 20:54:29.862482,16,1,True,Mobile,Chrome,Referral,True,0.0
SESS_00000269,USER_000171,2025-06-07 20:54:23.881258,8,25,True,Mobile,Edge,Referral,True,0.0
SESS_00000270,USER_000370,2025-06-07 20:54:21.554312,8,102,False,Mobile,Chrome,Email,True,0.0
SESS_00000271,USER_000914,2025-06-07 20:53:48.170582,5,76,False,Tablet,Chrome,Google,False,0.0
SESS_00000272,USER_001790,2025-06-07 20:57:33.503838,13,8,False,Tablet,Edge,Direct,True,9.95
SESS_00000273,USER_000555,2025-06-07 20:57:22.425270,1,87,True,Tablet,Chrome,Referral,True,0.0
SESS_00000274,USER_001376,2025-06-07 20:58:13.542817,16,51,False,Desktop,Edge,Direct,False,0.0
SESS_00000275,USER_001648,2025-06-07 20:55:23.402240,7,28,False,Desktop,Edge,Email,False,0.0
SESS_00000276,USER_001011,2025-06-07 20:57:25.966392,14,2,False,Mobile,Chrome,Referral,True,0.0
SESS_00000277,USER_000696,2025-06-07 20:56:31.310517,2,87,True,Tablet,Firefox,Direct,False,0.0
SESS_00000278,USER_000383,2025-06-07 20:53:16.773914,12,7,True,Mobile,Safari,Email,False,0.0
SESS_00000279,USER_000160,2025-06-07 20:53:57.801640,19,74,False,Desktop,Firefox,Facebook,True,0.0
SESS_00000280,USER_000804,2025-06-07 20:53:13.682596,2,48,True,Tablet,Firefox,Referral,True,0.0
SESS_00000281,USER_000189,2025-06-07 20:53:41.572426,19,16,True,Tablet,Safari,Referral,True,0.0
SESS_00000282,USER_001069,2025-06-07 20:52:50.328092,9,79,True,Desktop,Firefox,Direct,False,0.0
SESS_00000283,USER_001155,2025-06-07 20:53:01.588162,3,16,False,Mobile,Edge,Facebook,False,0.0
SESS_00000284,USER_001420,2025-06-07 20:57:48.610768,2,36,True,Mobile,Safari,Google,True,0.0
SESS_00000285,USER_000913,2025-06-07 20:53:37.718783,12,83,True,Desktop,Safari,Direct,True,196.83
SESS_00000286,USER_001858,2025-06-07 20:55:37.480671,7,75,True,Desktop,Edge,Email,False,0.0
SESS_00000287,USER_000906,2025-06-07 20:54:19.453367,12,113,False,Mobile,Safari,Google,False,444.3
SESS_00000288,USER_000509,2025-06-07 20:57:20.996241,9,85,False,Mobile,Firefox,Referral,True,0.0
SESS_00000289,USER_001062,2025-06-07 20:56:34.084163,4,22,True,Mobile,Chrome,Direct,True,0.0
SESS_00000290,USER_000183,2025-06-07 20:52:52.235989,1,15,True,Desktop,Firefox,Direct,True,128.54
SESS_00000291,USER_000199,2025-06-07 20:58:20.652477,13,2,True,Tablet,Edge,Facebook,False,267.38
SESS_00000292,USER_001632,2025-06-07 20:57:03.183867,12,15,False,Mobile,Chrome,Referral,True,0.0
SESS_00000293,USER_000812,2025-06-07 20:58:05.625199,9,40,False,Tablet,Chrome,Facebook,True,144.46
SESS_00000294,USER_001376,2025-06-07 20:53:24.653091,13,92,True,Mobile,Firefox,Google,True,344.91
SESS_00000295,USER_001806,2025-06-07 20:55:19.439188,15,17,False,Desktop,Chrome,Facebook,False,395.8
SESS_00000296,USER_001939,2025-06-07 20:55:06.207815,2,22,False,Desktop,Firefox,Referral,False,206.13
SESS_00000297,USER_001477,2025-06-07 20:53:19.885077,11,75,True,Desktop,Safari,Email,False,436.77
SESS_00000298,USER_001280,2025-06-07 20:54:25.094511,19,115,True,Desktop,Edge,Facebook,False,0.0
SESS_00000299,USER_001243,2025-06-07 20:55:42.067706,3,69,True,Desktop,Firefox,Referral,False,0.0
SESS_00000300,USER_000841,2025-06-07 20:56:17.078834,3,101,False,Mobile,Safari,Google,True,0.0
SESS_00000301,USER_001574,2025-06-07 20:55:29.850049,15,116,True,Mobile,Chrome,Referral,True,0.0
SESS_00000302,USER_000898,2025-06-07 20:54:52.893533,11,29,False,Tablet,Safari,Email,False,52.34
SESS_00000303,USER_001465,2025-06-07 20:56:48.553300,7,84,False,Desktop,Chrome,Direct,True,0.0
SESS_00000304,USER_001216,2025-06-07 20:55:19.025632,6,83,False,Tablet,Safari,Google,True,0.0
SESS_00000305,USER_001484,2025-06-07 20:57:48.147799,3,41,True,Desktop,Chrome,Email,False,0.0
SESS_00000306,USER_000010,2025-06-07 20:54:06.034215,17,120,False,Desktop,Chrome,Direct,False,213.6
SESS_00000307,USER_000650,2025-06-07 20:53:38.793879,17,114,False,Tablet,Firefox,Facebook,True,423.77
SESS_00000308,USER_000739,2025-06-07 20:58:16.464566,18,17,True,Tablet,Safari,Facebook,True,0.0
SESS_00000309,USER_000616,2025-06-07 20:54:40.511893,10,81,False,Desktop,Firefox,Referral,False,0.0
SESS_00000310,USER_001810,2025-06-07 20:57:00.711847,7,96,False,Mobile,Edge,Referral,True,0.0
SESS_00000311,USER_000528,2025-06-07 20:56:11.108539,10,78,False,Desktop,Firefox,Referral,False,494.11
SESS_00000312,USER_000376,2025-06-07 20:54:07.601744,18,91,True,Desktop,Safari,Google,True,0.0
SESS_00000313,USER_000955,2025-06-07 20:53:06.373568,20,103,True,Tablet,Chrome,Facebook,False,0.0
SESS_00000314,USER_001933,2025-06-07 20:57:22.356747,1,10,False,Desktop,Firefox,Google,False,35.22
SESS_00000315,USER_001242,2025-06-07 20:53:56.112510,17,20,False,Mobile,Safari,Direct,True,0.0
SESS_00000316,USER_001017,2025-06-07 20:53:02.391204,18,67,True,Mobile,Edge,Facebook,True,11.82
SESS_00000317,USER_001645,2025-06-07 20:54:49.158511,10,29,True,Desktop,Firefox,Referral,False,29.79
SESS_00000318,USER_001457,2025-06-07 20:54:39.322018,2,57,False,Mobile,Edge,Facebook,False,0.0
SESS_00000319,USER_001592,2025-06-07 20:53:06.641681,11,25,False,Mobile,Edge,Direct,True,0.0
SESS_00000320,USER_000927,2025-06-07 20:55:00.901383,7,28,False,Desktop,Safari,Google,False,0.0
SESS_00000321,USER_000174,2025-06-07 20:54:15.935989,12,98,True,Mobile,Firefox,Google,False,0.0
SESS_00000322,USER_001452,2025-06-07 20:58:11.437089,3,83,False,Tablet,Firefox,Facebook,True,0.0
SESS_00000323,USER_001118,2025-06-07 20:55:19.104951,11,10,False,Tablet,Firefox,Email,False,237.04
SESS_00000324,USER_000124,2025-06-07 20:53:49.856320,13,9,False,Mobile,Chrome,Direct,False,0.0
SESS_00000325,USER_001569,2025-06-07 20:53:55.584122,3,77,False,Mobile,Chrome,Direct,True,294.09
SESS_00000326,USER_000671,2025-06-07 20:54:56.931398,14,87,True,Tablet,Safari,Referral,False,223.05
SESS_00000327,USER_000511,2025-06-07 20:55:56.228842,18,61,False,Mobile,Edge,Facebook,False,0.0
SESS_00000328,USER_000460,2025-06-07 20:52:46.453969,10,61,True,Mobile,Safari,Direct,True,0.0
SESS_00000329,USER_001350,2025-06-07 20:58:01.957066,1,100,True,Tablet,Firefox,Email,False,322.43
SESS_00000330,USER_000884,2025-06-07 20:56:37.451593,11,24,True,Tablet,Edge,Email,False,0.0
SESS_00000331,USER_000931,2025-06-07 20:56:22.187046,12,98,False,Mobile,Safari,Direct,True,292.07
SESS_00000332,USER_001984,2025-06-07 20:53:38.709515,17,97,True,Tablet,Edge,Facebook,False,0.0
SESS_00000333,USER_000818,2025-06-07 20:57:37.070045,10,81,True,Desktop,Chrome,Referral,False,0.0
SESS_00000334,USER_000680,2025-06-07 20:56:10.749389,9,114,False,Mobile,Edge,Facebook,True,0.0
SESS_00000335,USER_001572,2025-06-07 20:55:02.496333,1,9,False,Mobile,Firefox,Email,True,0.0
SESS_00000336,USER_000492,2025-06-07 20:54:32.797549,17,70,False,Tablet,Firefox,Referral,False,0.0
SESS_00000337,USER_001795,2025-06-07 20:58:27.314483,12,99,True,Mobile,Safari,Google,True,0.0
SESS_00000338,USER_001194,2025-06-07 20:56:30.331557,20,89,False,Tablet,Firefox,Referral,False,0.0
SESS_00000339,USER_001788,2025-06-07 20:53:07.968713,6,103,False,Desktop,Firefox,Referral,False,267.81
SESS_00000340,USER_000016,2025-06-07 20:57:17.657456,10,90,False,Tablet,Edge,Referral,True,0.0
SESS_00000341,USER_000925,2025-06-07 20:57:07.421560,13,26,False,Tablet,Firefox,Email,True,0.0
SESS_00000342,USER_001650,2025-06-07 20:55:15.858689,15,14,True,Mobile,Edge,Referral,False,0.0
SESS_00000343,USER_001602,2025-06-07 20:56:13.878681,18,11,False,Mobile,Chrome,Email,True,0.0
SESS_00000344,USER_001002,2025-06-07 20:56:27.235581,7,49,False,Desktop,Firefox,Referral,False,0.0
SESS_00000345,USER_000598,2025-06-07 20:58:06.290020,1,90,True,Desktop,Chrome,Email,False,0.0
SESS_00000346,USER_001587,2025-06-07 20:54:25.270174,4,55,True,Mobile,Edge,Referral,False,0.0
SESS_00000347,USER_001890,2025-06-07 20:53:57.946603,13,23,True,Tablet,Firefox,Google,False,0.0
SESS_00000348,USER_001995,2025-06-07 20:58:19.180516,6,17,False,Mobile,Edge,Referral,False,0.0
SESS_00000349,USER_001407,2025-06-07 20:53:09.850894,15,14,False,Mobile,Chrome,Facebook,False,0.0
SESS_00000350,USER_000289,2025-06-07 20:55:33.987266,11,59,False,Tablet,Firefox,Google,False,298.83
SESS_00000351,USER_000113,2025-06-07 20:56:35.262104,1,101,True,Mobile,Chrome,Google,False,0.0
SESS_00000352,USER_000699,2025-06-07 20:57:07.807974,9,17,False,Mobile,Chrome,Direct,False,258.95
SESS_00000353,USER_000381,2025-06-07 20:55:01.557498,6,9,True,Tablet,Safari,Direct,False,0.0
SESS_00000354,USER_001237,2025-06-07 20:56:28.323411,1,58,True,Mobile,Edge,Email,False,302.86
SESS_00000355,USER_001694,2025-06-07 20:53:01.668023,4,27,True,Mobile,Safari,Facebook,True,0.0
SESS_00000356,USER_000396,2025-06-07 20:54:36.521833,13,114,False,Desktop,Safari,Facebook,True,480.5
SESS_00000357,USER_000502,2025-06-07 20:58:21.507031,8,89,True,Tablet,Chrome,Direct,True,0.0
SESS_00000358,USER_001942,2025-06-07 20:54:13.901694,10,90,False,Mobile,Safari,Referral,True,0.0
SESS_00000359,USER_001206,2025-06-07 20:52:52.405153,20,46,False,Mobile,Chrome,Google,True,240.04
SESS_00000360,USER_000739,2025-06-07 20:57:22.671385,14,69,True,Mobile,Firefox,Google,True,0.0
SESS_00000361,USER_000545,2025-06-07 20:54:46.754197,7,43,False,Mobile,Edge,Google,False,308.04
SESS_00000362,USER_001056,2025-06-07 20:53:40.366063,8,56,False,Desktop,Edge,Facebook,False,448.88
SESS_00000363,USER_001040,2025-06-07 20:54:44.818648,4,4,False,Desktop,Firefox,Email,False,282.27
SESS_00000364,USER_001298,2025-06-07 20:53:02.033174,1,49,True,Mobile,Firefox,Referral,False,0.0
SESS_00000365,USER_001249,2025-06-07 20:53:55.051075,5,97,True,Desktop,Firefox,Facebook,False,0.0
SESS_00000366,USER_000436,2025-06-07 20:53:04.569400,11,7,False,Tablet,Edge,Referral,True,0.0
SESS_00000367,USER_001186,2025-06-07 20:56:11.112118,7,65,False,Desktop,Chrome,Direct,True,107.77
SESS_00000368,USER_000310,2025-06-07 20:54:33.187938,19,79,True,Tablet,Chrome,Direct,False,390.5
SESS_00000369,USER_001947,2025-06-07 20:53:06.080877,12,80,False,Mobile,Edge,Email,True,0.0
SESS_00000370,USER_001541,2025-06-07 20:55:33.164519,2,93,False,Tablet,Chrome,Google,True,0.0
SESS_00000371,USER_001981,2025-06-07 20:54:37.150325,1,1,False,Tablet,Safari,Email,True,0.0
SESS_00000372,USER_001436,2025-06-07 20:55:23.248189,7,16,False,Desktop,Firefox,Email,True,246.8
SESS_00000373,USER_000402,2025-06-07 20:56:00.318007,6,14,True,Desktop,Safari,Facebook,False,0.0
SESS_00000374,USER_001514,2025-06-07 20:56:56.051291,20,17,True,Tablet,Edge,Referral,True,0.0
SESS_00000375,USER_001726,2025-06-07 20:56:47.070137,20,103,True,Tablet,Chrome,Google,False,0.0
SESS_00000376,USER_001004,2025-06-07 20:54:16.822788,14,41,True,Desktop,Safari,Referral,False,0.0
SESS_00000377,USER_000418,2025-06-07 20:55:36.655271,13,4,True,Desktop,Edge,Referral,True,0.0
SESS_00000378,USER_000169,2025-06-07 20:58:15.253659,11,115,True,Tablet,Edge,Direct,False,0.0
SESS_00000379,USER_001247,2025-06-07 20:58:06.465724,10,47,True,Tablet,Safari,Referral,False,0.0
SESS_00000380,USER_000121,2025-06-07 20:54:42.691901,1,109,False,Desktop,Chrome,Facebook,True,0.0
SESS_00000381,USER_001647,2025-06-07 20:57:38.920611,1,46,True,Desktop,Safari,Email,True,338.58
SESS_00000382,USER_001149,2025-06-07 20:58:10.574373,18,95,True,Mobile,Edge,Direct,False,0.0
SESS_00000383,USER_001130,2025-06-07 20:56:41.820113,11,42,False,Desktop,Edge,Referral,True,0.0
SESS_00000384,USER_000580,2025-06-07 20:57:02.019503,2,108,False,Tablet,Edge,Facebook,True,0.0
SESS_00000385,USER_001312,2025-06-07 20:58:28.412472,19,27,False,Desktop,Chrome,Direct,True,0.0
SESS_00000386,USER_001590,2025-06-07 20:54:18.748743,19,10,False,Mobile,Edge,Email,True,0.0
SESS_00000387,USER_001389,2025-06-07 20:56:44.756949,12,20,True,Tablet,Safari,Referral,False,0.0
SESS_00000388,USER_001467,2025-06-07 20:53:58.213820,2,34,True,Tablet,Safari,Google,True,0.0
SESS_00000389,USER_001624,2025-06-07 20:54:33.359258,17,87,True,Mobile,Safari,Email,True,0.0
SESS_00000390,USER_001678,2025-06-07 20:54:02.991506,18,6,True,Mobile,Chrome,Google,False,0.0
SESS_00000391,USER_001540,2025-06-07 20:55:03.459758,3,20,True,Mobile,Edge,Referral,False,0.0
SESS_00000392,USER_000421,2025-06-07 20:54:04.805507,2,59,False,Tablet,Edge,Referral,True,128.17
SESS_00000393,USER_000046,2025-06-07 20:55:29.374877,19,45,True,Mobile,Chrome,Facebook,True,276.78
SESS_00000394,USER_000498,2025-06-07 20:58:25.779746,13,10,False,Desktop,Chrome,Direct,False,0.0
SESS_00000395,USER_000733,2025-06-07 20:57:35.404243,10,94,True,Tablet,Firefox,Google,False,0.0
SESS_00000396,USER_000213,2025-06-07 20:53:25.032206,1,112,False,Tablet,Safari,Google,False,0.0
SESS_00000397,USER_000510,2025-06-07 20:53:22.957930,19,50,True,Mobile,Safari,Email,True,0.0
SESS_00000398,USER_000208,2025-06-07 20:55:40.848866,5,85,False,Desktop,Chrome,Direct,True,0.0
SESS_00000399,USER_000249,2025-06-07 20:57:13.086409,11,19,False,Desktop,Edge,Email,True,0.0
SESS_00000400,USER_001813,2025-06-07 20:56:46.059696,10,66,True,Desktop,Safari,Direct,False,464.04
SESS_00000401,USER_000278,2025-06-07 20:57:17.332880,14,105,True,Desktop,Chrome,Email,False,281.79
SESS_00000402,USER_001058,2025-06-07 20:52:52.836309,3,118,True,Desktop,Chrome,Direct,True,109.63
SESS_00000403,USER_001426,2025-06-07 20:56:26.353089,1,16,False,Mobile,Edge,Facebook,False,0.0
SESS_00000404,USER_000800,2025-06-07 20:58:09.311759,15,116,True,Desktop,Firefox,Referral,True,0.0
SESS_00000405,USER_000630,2025-06-07 20:53:09.852321,4,38,True,Mobile,Safari,Email,True,0.0
SESS_00000406,USER_001035,2025-06-07 20:54:35.098120,1,96,False,Mobile,Chrome,Facebook,True,0.0
SESS_00000407,USER_001761,2025-06-07 20:53:35.636873,19,100,True,Mobile,Safari,Direct,False,0.0
SESS_00000408,USER_001313,2025-06-07 20:54:27.235129,3,56,True,Mobile,Firefox,Facebook,False,0.0
SESS_00000409,USER_000176,2025-06-07 20:57:43.383154,1,90,False,Desktop,Edge,Facebook,True,416.34
SESS_00000410,USER_000764,2025-06-07 20:55:52.540860,19,11,False,Tablet,Edge,Referral,True,0.0
SESS_00000411,USER_000689,2025-06-07 20:55:28.452177,3,71,False,Tablet,Safari,Facebook,True,0.0
SESS_00000412,USER_000525,2025-06-07 20:56:20.299239,8,81,False,Desktop,Firefox,Direct,False,0.0
SESS_00000413,USER_001130,2025-06-07 20:55:09.799746,10,19,False,Tablet,Edge,Google,True,0.0
SESS_00000414,USER_000047,2025-06-07 20:57:19.442391,5,80,True,Tablet,Edge,Google,False,0.0
SESS_00000415,USER_000218,2025-06-07 20:57:06.823589,8,93,False,Desktop,Chrome,Facebook,False,257.85
SESS_00000416,USER_000228,2025-06-07 20:53:21.018858,8,14,False,Mobile,Edge,Google,False,0.0
SESS_00000417,USER_000448,2025-06-07 20:55:32.376691,2,114,True,Mobile,Chrome,Google,True,0.0
SESS_00000418,USER_000232,2025-06-07 20:53:11.746500,7,9,False,Mobile,Safari,Facebook,True,0.0
SESS_00000419,USER_000509,2025-06-07 20:54:28.076123,15,83,False,Tablet,Chrome,Facebook,False,0.0
SESS_00000420,USER_001264,2025-06-07 20:57:30.624253,5,95,True,Mobile,Edge,Direct,True,0.0
SESS_00000421,USER_001517,2025-06-07 20:57:45.480195,10,73,False,Mobile,Edge,Referral,False,0.0
SESS_00000422,USER_000720,2025-06-07 20:57:01.870142,13,86,False,Tablet,Safari,Direct,True,0.0
SESS_00000423,USER_000032,2025-06-07 20:54:48.162561,15,89,False,Mobile,Edge,Email,True,353.27
SESS_00000424,USER_000390,2025-06-07 20:58:27.270123,7,73,False,Tablet,Chrome,Direct,False,0.0
SESS_00000425,USER_000218,2025-06-07 20:55:56.510334,20,111,False,Mobile,Safari,Direct,False,0.0
SESS_00000426,USER_000263,2025-06-07 20:54:02.023210,2,13,True,Desktop,Edge,Direct,False,0.0
SESS_00000427,USER_001959,2025-06-07 20:57:21.734790,12,120,True,Desktop,Firefox,Google,True,116.15
SESS_00000428,USER_000229,2025-06-07 20:55:33.152497,14,115,True,Mobile,Edge,Referral,False,0.0
SESS_00000429,USER_000630,2025-06-07 20:53:25.245664,14,75,False,Desktop,Edge,Direct,True,0.0
SESS_00000430,USER_001080,2025-06-07 20:57:52.544850,19,43,True,Desktop,Chrome,Facebook,False,0.0
SESS_00000431,USER_000930,2025-06-07 20:52:40.643478,5,31,True,Desktop,Edge,Direct,False,0.0
SESS_00000432,USER_001917,2025-06-07 20:56:44.349360,17,52,True,Desktop,Edge,Facebook,True,0.0
SESS_00000433,USER_001782,2025-06-07 20:55:58.968427,6,93,False,Mobile,Safari,Email,True,0.0
SESS_00000434,USER_001664,2025-06-07 20:53:36.853970,9,60,False,Mobile,Chrome,Referral,True,0.0
SESS_00000435,USER_001421,2025-06-07 20:52:48.354830,15,81,True,Desktop,Edge,Referral,False,0.0
SESS_00000436,USER_000572,2025-06-07 20:53:14.968869,2,8,True,Tablet,Edge,Facebook,False,0.0
SESS_00000437,USER_000629,2025-06-07 20:54:16.235232,8,57,True,Mobile,Edge,Email,True,0.0
SESS_00000438,USER_001104,2025-06-07 20:57:40.972736,13,101,False,Desktop,Chrome,Referral,True,0.0
SESS_00000439,USER_001078,2025-06-07 20:58:05.043541,6,95,False,Tablet,Edge,Google,False,231.83
SESS_00000440,USER_001205,2025-06-07 20:55:24.164500,14,57,False,Mobile,Firefox,Email,True,0.0
SESS_00000441,USER_000497,2025-06-07 20:57:10.981414,4,82,True,Mobile,Edge,Email,False,60.45
SESS_00000442,USER_000438,2025-06-07 20:54:55.411780,11,36,False,Mobile,Edge,Referral,False,0.0
SESS_00000443,USER_000062,2025-06-07 20:54:22.237662,15,77,True,Mobile,Edge,Direct,False,0.0
SESS_00000444,USER_000765,2025-06-07 20:56:46.491497,11,27,True,Desktop,Chrome,Email,True,0.0
SESS_00000445,USER_001901,2025-06-07 20:52:59.567289,9,14,True,Mobile,Firefox,Facebook,True,0.0
SESS_00000446,USER_000376,2025-06-07 20:55:29.027716,19,81,False,Mobile,Edge,Google,False,0.0
SESS_00000447,USER_000750,2025-06-07 20:58:04.603591,11,101,True,Mobile,Chrome,Email,False,0.0
SESS_00000448,USER_001090,2025-06-07 20:54:48.275295,12,56,False,Desktop,Edge,Facebook,True,374.43
SESS_00000449,USER_000443,2025-06-07 20:52:44.794082,15,40,True,Tablet,Firefox,Google,True,0.0
SESS_00000450,USER_000106,2025-06-07 20:56:04.594066,9,10,True,Mobile,Safari,Referral,False,0.0
SESS_00000451,USER_000332,2025-06-07 20:54:33.363410,13,44,True,Tablet,Chrome,Direct,False,0.0
SESS_00000452,USER_000859,2025-06-07 20:55:38.883342,2,80,False,Mobile,Firefox,Email,True,0.0
SESS_00000453,USER_000113,2025-06-07 20:53:20.511244,19,31,True,Desktop,Safari,Email,True,29.6
SESS_00000454,USER_001501,2025-06-07 20:54:49.042030,1,55,False,Desktop,Edge,Referral,False,56.76
SESS_00000455,USER_001477,2025-06-07 20:55:06.750139,11,118,False,Mobile,Safari,Google,True,0.0
SESS_00000456,USER_001189,2025-06-07 20:55:21.335638,9,10,True,Tablet,Chrome,Direct,True,0.0
SESS_00000457,USER_001167,2025-06-07 20:56:29.975966,13,63,False,Tablet,Chrome,Facebook,True,205.96
SESS_00000458,USER_000502,2025-06-07 20:57:22.718104,6,13,False,Desktop,Edge,Facebook,True,0.0
SESS_00000459,USER_000969,2025-06-07 20:57:45.034857,19,102,True,Tablet,Edge,Direct,False,0.0
SESS_00000460,USER_000725,2025-06-07 20:56:06.404343,8,11,False,Tablet,Firefox,Facebook,True,0.0
SESS_00000461,USER_001015,2025-06-07 20:53:05.094375,2,116,False,Desktop,Chrome,Direct,False,0.0
SESS_00000462,USER_000340,2025-06-07 20:56:19.923550,5,72,False,Mobile,Safari,Referral,True,243.32
SESS_00000463,USER_000601,2025-06-07 20:53:15.069331,6,70,False,Desktop,Chrome,Email,False,345.48
SESS_00000464,USER_000965,2025-06-07 20:57:31.968985,17,58,True,Tablet,Chrome,Direct,True,0.0
SESS_00000465,USER_000424,2025-06-07 20:57:27.824359,2,84,False,Desktop,Firefox,Google,True,0.0
SESS_00000466,USER_001977,2025-06-07 20:58:08.501544,6,19,True,Mobile,Edge,Facebook,True,0.0
SESS_00000467,USER_001630,2025-06-07 20:53:29.970485,17,103,True,Mobile,Firefox,Google,False,0.0
SESS_00000468,USER_001396,2025-06-07 20:53:29.206637,20,52,False,Mobile,Chrome,Facebook,True,356.45
