item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount
ITEM_00000358,ORD_00000144,PROD_000244,4,930.93,3723.72,587.08
ITEM_00000359,ORD_00000144,PROD_000179,1,462.61,462.61,4.37
ITEM_00000360,ORD_00000145,PROD_000012,2,179.11,358.22,3.29
ITEM_00000361,ORD_00000146,PROD_000003,3,257.04,771.1200000000001,111.07
ITEM_00000362,ORD_00000147,PROD_000300,4,833.71,3334.84,67.91
ITEM_00000363,ORD_00000147,PROD_000380,5,431.94,2159.7,153.72
ITEM_00000364,ORD_00000148,PROD_000118,2,145.01,290.02,1.0
ITEM_00000365,ORD_00000148,PROD_000374,3,646.96,1940.88,150.38
ITEM_00000366,ORD_00000149,PROD_000473,1,718.56,718.56,80.19
ITEM_00000367,ORD_00000150,PROD_000069,5,852.72,4263.6,163.37
ITEM_00000368,ORD_00000150,PROD_000223,4,454.88,1819.52,356.17
ITEM_00000369,ORD_00000151,PROD_000416,3,300.23,900.69,77.82
ITEM_00000370,ORD_00000151,PROD_000347,5,86.08,430.4,4.46
ITEM_00000371,ORD_00000151,PROD_000346,4,659.75,2639.0,482.4
ITEM_00000372,ORD_00000151,PROD_000244,1,930.93,930.93,121.7
ITEM_00000373,ORD_00000152,PROD_000466,5,950.63,4753.15,448.8
ITEM_00000374,ORD_00000152,PROD_000130,4,736.2,2944.8,517.22
ITEM_00000375,ORD_00000153,PROD_000108,1,123.56,123.56,0.77
ITEM_00000376,ORD_00000153,PROD_000009,2,213.48,426.96,36.52
ITEM_00000377,ORD_00000153,PROD_000479,1,178.07,178.07,1.7
ITEM_00000378,ORD_00000154,PROD_000242,3,827.44,2482.32,456.22
ITEM_00000379,ORD_00000154,PROD_000283,3,770.57,2311.71,439.08
ITEM_00000380,ORD_00000154,PROD_000389,3,798.64,2395.92,63.03
ITEM_00000381,ORD_00000155,PROD_000209,5,240.47,1202.35,225.6
ITEM_00000382,ORD_00000155,PROD_000040,4,659.55,2638.2,255.35
ITEM_00000383,ORD_00000155,PROD_000316,3,389.75,1169.25,223.25
ITEM_00000384,ORD_00000156,PROD_000262,5,243.83,1219.15,220.03
ITEM_00000385,ORD_00000156,PROD_000140,4,883.2,3532.8,578.32
ITEM_00000386,ORD_00000156,PROD_000263,3,944.69,2834.07,93.43
ITEM_00000387,ORD_00000157,PROD_000050,1,781.14,781.14,59.03
ITEM_00000388,ORD_00000157,PROD_000362,2,642.38,1284.76,30.02
ITEM_00000389,ORD_00000157,PROD_000169,3,488.78,1466.34,179.27
ITEM_00000390,ORD_00000157,PROD_000464,4,345.24,1380.96,240.91
ITEM_00000391,ORD_00000157,PROD_000440,2,974.51,1949.02,122.95
ITEM_00000392,ORD_00000157,PROD_000405,4,34.16,136.64,20.99
ITEM_00000393,ORD_00000157,PROD_000293,2,217.74,435.48,81.78
ITEM_00000394,ORD_00000158,PROD_000481,2,106.74,213.48,5.33
ITEM_00000395,ORD_00000158,PROD_000140,1,883.2,883.2,58.61
ITEM_00000396,ORD_00000158,PROD_000393,2,237.75,475.5,88.62
ITEM_00000397,ORD_00000159,PROD_000352,3,757.92,2273.7599999999998,199.9
ITEM_00000398,ORD_00000159,PROD_000022,1,527.33,527.33,27.28
ITEM_00000399,ORD_00000159,PROD_000177,3,495.89,1487.67,142.94
ITEM_00000400,ORD_00000159,PROD_000218,4,504.91,2019.64,122.62
ITEM_00000401,ORD_00000160,PROD_000281,3,330.82,992.46,135.91
ITEM_00000402,ORD_00000160,PROD_000177,3,495.89,1487.67,110.79
ITEM_00000403,ORD_00000160,PROD_000073,2,804.23,1608.46,193.27
ITEM_00000404,ORD_00000160,PROD_000136,3,522.7,1568.1000000000001,53.54
ITEM_00000405,ORD_00000161,PROD_000035,2,680.91,1361.82,145.55
ITEM_00000406,ORD_00000161,PROD_000187,3,367.34,1102.02,1.35
ITEM_00000407,ORD_00000161,PROD_000468,1,972.34,972.34,188.53
ITEM_00000408,ORD_00000161,PROD_000495,3,674.95,2024.8500000000001,134.86
ITEM_00000409,ORD_00000162,PROD_000127,3,320.07,960.21,41.9
ITEM_00000410,ORD_00000162,PROD_000490,2,861.57,1723.14,241.76
ITEM_00000411,ORD_00000162,PROD_000495,5,674.95,3374.75,38.04
ITEM_00000412,ORD_00000163,PROD_000423,2,668.89,1337.78,105.52
ITEM_00000413,ORD_00000163,PROD_000088,2,661.86,1323.72,250.58
ITEM_00000414,ORD_00000163,PROD_000489,1,527.04,527.04,97.96
ITEM_00000415,ORD_00000163,PROD_000034,4,292.21,1168.84,55.36
ITEM_00000416,ORD_00000164,PROD_000096,2,207.89,415.78,52.66
ITEM_00000417,ORD_00000164,PROD_000414,4,196.46,785.84,77.74
ITEM_00000418,ORD_00000165,PROD_000052,4,138.1,552.4,85.33
ITEM_00000419,ORD_00000165,PROD_000097,5,211.95,1059.75,136.19
ITEM_00000420,ORD_00000166,PROD_000232,2,110.2,220.4,27.22
ITEM_00000421,ORD_00000166,PROD_000179,5,462.61,2313.05,148.49
ITEM_00000422,ORD_00000166,PROD_000345,3,751.92,2255.7599999999998,250.0
ITEM_00000423,ORD_00000166,PROD_000272,2,41.9,83.8,3.03
ITEM_00000424,ORD_00000166,PROD_000498,3,936.14,2808.42,95.66
ITEM_00000425,ORD_00000167,PROD_000392,3,124.89,374.67,10.49
ITEM_00000426,ORD_00000168,PROD_000131,3,814.51,2443.5299999999997,49.56
ITEM_00000427,ORD_00000169,PROD_000383,1,926.41,926.41,181.11
ITEM_00000428,ORD_00000169,PROD_000016,3,235.23,705.6899999999999,69.05
ITEM_00000429,ORD_00000169,PROD_000124,5,107.21,536.05,9.01
ITEM_00000430,ORD_00000170,PROD_000054,1,630.41,630.41,6.9
ITEM_00000431,ORD_00000171,PROD_000016,1,235.23,235.23,24.89
ITEM_00000432,ORD_00000171,PROD_000377,1,494.0,494.0,35.89
ITEM_00000433,ORD_00000171,PROD_000082,5,641.15,3205.75,59.46
ITEM_00000434,ORD_00000172,PROD_000294,4,934.54,3738.16,339.51
ITEM_00000435,ORD_00000172,PROD_000214,3,167.02,501.06000000000006,47.26
ITEM_00000436,ORD_00000173,PROD_000378,3,24.21,72.63,9.28
ITEM_00000437,ORD_00000173,PROD_000001,3,937.31,2811.93,434.37
ITEM_00000438,ORD_00000173,PROD_000015,3,159.61,478.83000000000004,41.98
ITEM_00000439,ORD_00000173,PROD_000407,5,755.35,3776.75,552.77
ITEM_00000440,ORD_00000173,PROD_000087,3,719.61,2158.83,48.42
ITEM_00000441,ORD_00000174,PROD_000056,4,528.87,2115.48,50.38
ITEM_00000442,ORD_00000175,PROD_000120,5,876.01,4380.05,263.05
ITEM_00000443,ORD_00000175,PROD_000286,5,856.85,4284.25,393.69
ITEM_00000444,ORD_00000175,PROD_000302,3,836.74,2510.2200000000003,145.28
ITEM_00000445,ORD_00000175,PROD_000395,5,186.27,931.35,37.85
ITEM_00000446,ORD_00000176,PROD_000270,3,600.39,1801.17,83.35
ITEM_00000447,ORD_00000176,PROD_000299,5,330.67,1653.3500000000001,176.68
ITEM_00000448,ORD_00000177,PROD_000234,2,883.99,1767.98,69.03
ITEM_00000449,ORD_00000178,PROD_000236,5,827.88,4139.4,180.29
ITEM_00000450,ORD_00000179,PROD_000071,1,279.1,279.1,48.78
ITEM_00000451,ORD_00000179,PROD_000056,1,528.87,528.87,72.81
ITEM_00000452,ORD_00000179,PROD_000158,2,109.27,218.54,36.08
ITEM_00000453,ORD_00000180,PROD_000460,5,604.38,3021.9,555.09
ITEM_00000454,ORD_00000181,PROD_000382,2,129.53,259.06,22.13
ITEM_00000455,ORD_00000181,PROD_000001,1,937.31,937.31,96.16
ITEM_00000456,ORD_00000181,PROD_000346,5,659.75,3298.75,352.93
ITEM_00000457,ORD_00000181,PROD_000307,2,780.0,1560.0,253.37
ITEM_00000458,ORD_00000181,PROD_000374,5,646.96,3234.8,44.2
ITEM_00000459,ORD_00000182,PROD_000096,2,207.89,415.78,39.91
ITEM_00000460,ORD_00000182,PROD_000003,4,257.04,1028.16,40.37
ITEM_00000461,ORD_00000183,PROD_000035,3,680.91,2042.73,337.95
ITEM_00000462,ORD_00000183,PROD_000303,4,801.53,3206.12,117.96
ITEM_00000463,ORD_00000183,PROD_000497,1,603.81,603.81,37.85
ITEM_00000464,ORD_00000184,PROD_000485,1,570.75,570.75,50.82
ITEM_00000465,ORD_00000185,PROD_000072,3,141.18,423.54,34.61
ITEM_00000466,ORD_00000185,PROD_000327,2,956.31,1912.62,354.44
ITEM_00000467,ORD_00000185,PROD_000436,2,558.32,1116.64,107.78
ITEM_00000468,ORD_00000186,PROD_000464,5,345.24,1726.2,17.26
ITEM_00000469,ORD_00000186,PROD_000487,5,458.69,2293.45,258.94
ITEM_00000470,ORD_00000186,PROD_000005,1,830.51,830.51,59.17
ITEM_00000471,ORD_00000186,PROD_000326,4,838.37,3353.48,126.09
ITEM_00000472,ORD_00000187,PROD_000397,3,179.48,538.4399999999999,93.62
ITEM_00000473,ORD_00000187,PROD_000370,4,340.1,1360.4,23.84
ITEM_00000474,ORD_00000187,PROD_000014,4,194.71,778.84,68.96
ITEM_00000475,ORD_00000188,PROD_000060,4,657.02,2628.08,490.67
ITEM_00000476,ORD_00000188,PROD_000418,5,491.28,2456.3999999999996,397.48
ITEM_00000477,ORD_00000189,PROD_000229,5,930.9,4654.5,867.73
ITEM_00000478,ORD_00000189,PROD_000483,3,841.97,2525.91,113.41
ITEM_00000479,ORD_00000190,PROD_000175,4,781.14,3124.56,85.33
ITEM_00000480,ORD_00000190,PROD_000389,5,798.64,3993.2,459.69
ITEM_00000481,ORD_00000191,PROD_000231,4,273.15,1092.6,137.47
ITEM_00000482,ORD_00000191,PROD_000035,4,680.91,2723.64,142.71
ITEM_00000483,ORD_00000191,PROD_000183,3,816.04,2448.12,25.78
ITEM_00000484,ORD_00000192,PROD_000438,5,422.98,2114.9,243.26
ITEM_00000485,ORD_00000192,PROD_000283,1,770.57,770.57,106.26
ITEM_00000486,ORD_00000192,PROD_000449,1,137.42,137.42,1.33
ITEM_00000487,ORD_00000192,PROD_000443,5,201.87,1009.35,111.86
ITEM_00000488,ORD_00000193,PROD_000032,4,402.96,1611.84,73.46
ITEM_00000489,ORD_00000193,PROD_000491,1,263.87,263.87,28.04
ITEM_00000490,ORD_00000194,PROD_000357,2,524.74,1049.48,174.77
ITEM_00000491,ORD_00000194,PROD_000128,3,682.77,2048.31,67.07
ITEM_00000492,ORD_00000195,PROD_000045,1,300.84,300.84,32.51
ITEM_00000493,ORD_00000195,PROD_000421,4,973.46,3893.84,516.77
ITEM_00000494,ORD_00000196,PROD_000109,3,387.55,1162.65,210.35
ITEM_00000495,ORD_00000196,PROD_000139,2,521.2,1042.4,135.63
ITEM_00000496,ORD_00000196,PROD_000144,4,174.67,698.68,38.7
ITEM_00000497,ORD_00000197,PROD_000437,5,232.27,1161.3500000000001,180.35
ITEM_00000498,ORD_00000197,PROD_000043,3,710.98,2132.94,264.17
ITEM_00000499,ORD_00000197,PROD_000157,5,350.9,1754.5,254.12
ITEM_00000500,ORD_00000198,PROD_000493,5,38.84,194.20000000000002,14.4
ITEM_00000501,ORD_00000198,PROD_000385,2,695.42,1390.84,156.06
ITEM_00000502,ORD_00000199,PROD_000287,3,459.19,1377.57,226.99
ITEM_00000503,ORD_00000199,PROD_000346,4,659.75,2639.0,173.43
ITEM_00000504,ORD_00000199,PROD_000497,5,603.81,3019.0499999999997,210.45
ITEM_00000505,ORD_00000200,PROD_000045,5,300.84,1504.1999999999998,38.03
ITEM_00000506,ORD_00000200,PROD_000430,5,495.55,2477.75,367.65
ITEM_00000507,ORD_00000200,PROD_000026,5,30.02,150.1,1.54
ITEM_00000508,ORD_00000200,PROD_000484,2,628.32,1256.64,17.96
ITEM_00000509,ORD_00000200,PROD_000404,5,651.15,3255.75,301.33
ITEM_00000510,ORD_00000200,PROD_000099,5,393.67,1968.3500000000001,239.82
ITEM_00000511,ORD_00000201,PROD_000383,1,926.41,926.41,151.93
ITEM_00000512,ORD_00000202,PROD_000095,3,878.69,2636.07,278.8
ITEM_00000513,ORD_00000202,PROD_000167,2,930.41,1860.82,237.92
ITEM_00000514,ORD_00000203,PROD_000193,4,525.72,2102.88,377.98
ITEM_00000515,ORD_00000203,PROD_000180,4,385.62,1542.48,4.44
ITEM_00000516,ORD_00000204,PROD_000481,3,106.74,320.21999999999997,48.07
ITEM_00000517,ORD_00000204,PROD_000068,5,815.04,4075.2,243.9
ITEM_00000518,ORD_00000204,PROD_000026,3,30.02,90.06,16.67
ITEM_00000519,ORD_00000204,PROD_000292,1,844.87,844.87,133.47
ITEM_00000520,ORD_00000205,PROD_000435,2,642.41,1284.82,109.33
ITEM_00000521,ORD_00000205,PROD_000010,2,104.95,209.9,21.96
ITEM_00000522,ORD_00000205,PROD_000205,4,629.06,2516.24,494.21
ITEM_00000523,ORD_00000205,PROD_000278,1,466.72,466.72,7.75
ITEM_00000524,ORD_00000206,PROD_000035,2,680.91,1361.82,173.82
ITEM_00000525,ORD_00000206,PROD_000110,2,823.88,1647.76,174.06
ITEM_00000526,ORD_00000206,PROD_000209,3,240.47,721.41,108.5
ITEM_00000527,ORD_00000206,PROD_000403,5,562.89,2814.45,64.21
ITEM_00000528,ORD_00000207,PROD_000040,1,659.55,659.55,76.26
ITEM_00000529,ORD_00000207,PROD_000053,5,207.41,1037.05,204.52
ITEM_00000530,ORD_00000208,PROD_000355,4,641.04,2564.16,427.85
ITEM_00000531,ORD_00000208,PROD_000084,1,122.87,122.87,6.76
ITEM_00000532,ORD_00000208,PROD_000154,3,690.88,2072.64,238.95
ITEM_00000533,ORD_00000208,PROD_000475,1,971.15,971.15,143.32
ITEM_00000534,ORD_00000208,PROD_000174,5,738.06,3690.2999999999997,484.68
ITEM_00000535,ORD_00000209,PROD_000460,5,604.38,3021.9,380.93
ITEM_00000536,ORD_00000209,PROD_000233,2,751.69,1503.38,250.58
ITEM_00000537,ORD_00000209,PROD_000216,4,24.91,99.64,9.33
ITEM_00000538,ORD_00000209,PROD_000098,1,866.18,866.18,64.17
ITEM_00000539,ORD_00000210,PROD_000323,2,794.5,1589.0,178.06
ITEM_00000540,ORD_00000211,PROD_000304,4,983.77,3935.08,727.68
ITEM_00000541,ORD_00000211,PROD_000008,5,707.45,3537.25,146.96
ITEM_00000542,ORD_00000211,PROD_000357,3,524.74,1574.22,28.16
ITEM_00000543,ORD_00000211,PROD_000414,3,196.46,589.38,87.76
ITEM_00000544,ORD_00000211,PROD_000358,5,417.13,2085.65,313.21
ITEM_00000545,ORD_00000211,PROD_000491,4,263.87,1055.48,202.9
ITEM_00000546,ORD_00000212,PROD_000258,1,75.92,75.92,11.67
ITEM_00000547,ORD_00000213,PROD_000146,3,151.28,453.84000000000003,17.71
ITEM_00000548,ORD_00000213,PROD_000184,4,802.03,3208.12,12.82
ITEM_00000549,ORD_00000214,PROD_000292,1,844.87,844.87,20.59
ITEM_00000550,ORD_00000214,PROD_000238,2,522.42,1044.84,164.51
ITEM_00000551,ORD_00000215,PROD_000301,1,486.67,486.67,1.02
ITEM_00000552,ORD_00000216,PROD_000448,5,527.88,2639.4,66.33
ITEM_00000553,ORD_00000216,PROD_000120,5,876.01,4380.05,862.66
ITEM_00000554,ORD_00000217,PROD_000153,3,265.22,795.6600000000001,21.39
ITEM_00000555,ORD_00000218,PROD_000382,3,129.53,388.59000000000003,27.17
ITEM_00000556,ORD_00000218,PROD_000362,2,642.38,1284.76,185.91
ITEM_00000557,ORD_00000219,PROD_000051,1,280.78,280.78,32.23
ITEM_00000558,ORD_00000220,PROD_000356,5,262.78,1313.8999999999999,86.22
ITEM_00000559,ORD_00000220,PROD_000014,5,194.71,973.5500000000001,155.3
ITEM_00000560,ORD_00000221,PROD_000099,5,393.67,1968.3500000000001,282.33
ITEM_00000561,ORD_00000221,PROD_000025,1,48.38,48.38,2.74
ITEM_00000562,ORD_00000221,PROD_000009,1,213.48,213.48,37.54
ITEM_00000563,ORD_00000222,PROD_000307,3,780.0,2340.0,99.3
ITEM_00000564,ORD_00000222,PROD_000098,4,866.18,3464.72,143.15
ITEM_00000565,ORD_00000222,PROD_000225,1,820.85,820.85,148.7
ITEM_00000566,ORD_00000223,PROD_000063,5,721.57,3607.8500000000004,358.04
ITEM_00000567,ORD_00000223,PROD_000120,4,876.01,3504.04,530.88
ITEM_00000568,ORD_00000223,PROD_000467,2,502.29,1004.58,183.84
ITEM_00000569,ORD_00000223,PROD_000386,1,694.75,694.75,30.16
ITEM_00000570,ORD_00000224,PROD_000456,3,14.28,42.839999999999996,4.37
ITEM_00000571,ORD_00000225,PROD_000098,5,866.18,4330.9,347.29
ITEM_00000572,ORD_00000225,PROD_000015,2,159.61,319.22,13.34
ITEM_00000573,ORD_00000225,PROD_000273,2,760.19,1520.38,242.8
ITEM_00000574,ORD_00000225,PROD_000384,1,89.91,89.91,12.66
ITEM_00000575,ORD_00000226,PROD_000032,3,402.96,1208.8799999999999,131.66
ITEM_00000576,ORD_00000226,PROD_000172,4,676.95,2707.8,48.93
ITEM_00000577,ORD_00000227,PROD_000363,3,284.5,853.5,76.88
ITEM_00000578,ORD_00000228,PROD_000093,2,689.74,1379.48,23.71
ITEM_00000579,ORD_00000228,PROD_000035,3,680.91,2042.73,351.67
ITEM_00000580,ORD_00000228,PROD_000272,4,41.9,167.6,8.02
ITEM_00000581,ORD_00000228,PROD_000396,4,135.93,543.72,61.78
ITEM_00000582,ORD_00000228,PROD_000427,3,901.16,2703.48,187.47
ITEM_00000583,ORD_00000228,PROD_000190,1,635.39,635.39,12.87
ITEM_00000584,ORD_00000229,PROD_000461,3,196.89,590.67,29.07
ITEM_00000585,ORD_00000229,PROD_000490,5,861.57,4307.85,36.69
ITEM_00000586,ORD_00000229,PROD_000343,2,319.36,638.72,107.09
ITEM_00000587,ORD_00000229,PROD_000272,2,41.9,83.8,7.9
ITEM_00000588,ORD_00000229,PROD_000260,2,536.24,1072.48,98.01
ITEM_00000589,ORD_00000230,PROD_000151,2,700.66,1401.32,152.66
ITEM_00000590,ORD_00000230,PROD_000362,4,642.38,2569.52,512.24
ITEM_00000591,ORD_00000230,PROD_000344,4,578.22,2312.88,189.59
ITEM_00000592,ORD_00000231,PROD_000046,3,230.02,690.0600000000001,126.16
ITEM_00000593,ORD_00000231,PROD_000369,3,544.72,1634.16,57.88
ITEM_00000594,ORD_00000232,PROD_000266,1,545.93,545.93,41.24
ITEM_00000595,ORD_00000232,PROD_000459,3,707.67,2123.0099999999998,108.88
ITEM_00000596,ORD_00000232,PROD_000334,4,219.09,876.36,13.42
ITEM_00000597,ORD_00000232,PROD_000455,1,821.38,821.38,102.42
ITEM_00000598,ORD_00000232,PROD_000035,4,680.91,2723.64,522.34
ITEM_00000599,ORD_00000233,PROD_000334,3,219.09,657.27,83.42
ITEM_00000600,ORD_00000233,PROD_000107,2,337.75,675.5,45.23
ITEM_00000601,ORD_00000233,PROD_000476,3,54.66,163.98,13.43
ITEM_00000602,ORD_00000234,PROD_000430,3,495.55,1486.65,12.74
ITEM_00000603,ORD_00000234,PROD_000015,3,159.61,478.83000000000004,92.25
ITEM_00000604,ORD_00000234,PROD_000057,1,752.6,752.6,28.43
ITEM_00000605,ORD_00000235,PROD_000246,5,161.66,808.3,88.41
ITEM_00000606,ORD_00000235,PROD_000212,2,974.84,1949.68,191.23
ITEM_00000607,ORD_00000235,PROD_000145,2,947.77,1895.54,3.14
ITEM_00000608,ORD_00000236,PROD_000101,2,757.55,1515.1,147.45
ITEM_00000609,ORD_00000236,PROD_000494,2,784.4,1568.8,132.48
ITEM_00000610,ORD_00000237,PROD_000037,5,429.56,2147.8,374.73
ITEM_00000611,ORD_00000237,PROD_000262,3,243.83,731.49,92.72
ITEM_00000612,ORD_00000238,PROD_000182,3,371.42,1114.26,101.02
ITEM_00000613,ORD_00000239,PROD_000304,5,983.77,4918.85,742.72
ITEM_00000614,ORD_00000239,PROD_000351,2,728.73,1457.46,172.56
ITEM_00000615,ORD_00000240,PROD_000383,2,926.41,1852.82,343.35
ITEM_00000616,ORD_00000241,PROD_000076,5,523.9,2619.5,215.72
ITEM_00000617,ORD_00000241,PROD_000395,1,186.27,186.27,15.59
ITEM_00000618,ORD_00000242,PROD_000377,4,494.0,1976.0,102.8
ITEM_00000619,ORD_00000242,PROD_000038,5,826.06,4130.299999999999,517.69
ITEM_00000620,ORD_00000242,PROD_000004,1,735.25,735.25,83.77
ITEM_00000621,ORD_00000243,PROD_000441,2,67.92,135.84,13.74
ITEM_00000622,ORD_00000243,PROD_000230,3,367.31,1101.93,206.83
ITEM_00000623,ORD_00000244,PROD_000402,5,43.27,216.35000000000002,19.66
ITEM_00000624,ORD_00000244,PROD_000286,3,856.85,2570.55,447.88
ITEM_00000625,ORD_00000244,PROD_000496,3,933.6,2800.8,62.67
ITEM_00000626,ORD_00000244,PROD_000195,2,552.94,1105.88,183.83
ITEM_00000627,ORD_00000245,PROD_000150,3,902.95,2708.8500000000004,291.28
ITEM_00000628,ORD_00000245,PROD_000353,4,241.31,965.24,26.21
ITEM_00000629,ORD_00000245,PROD_000011,4,433.32,1733.28,42.74
ITEM_00000630,ORD_00000246,PROD_000254,3,949.44,2848.32,506.01
ITEM_00000631,ORD_00000246,PROD_000409,1,371.92,371.92,47.74
ITEM_00000632,ORD_00000246,PROD_000295,4,360.3,1441.2,232.33
ITEM_00000633,ORD_00000246,PROD_000166,5,915.85,4579.25,902.22
ITEM_00000634,ORD_00000247,PROD_000432,1,223.53,223.53,33.87
ITEM_00000635,ORD_00000248,PROD_000376,3,463.78,1391.34,215.84
ITEM_00000636,ORD_00000248,PROD_000252,1,620.05,620.05,25.19
ITEM_00000637,ORD_00000248,PROD_000460,2,604.38,1208.76,142.79
ITEM_00000638,ORD_00000248,PROD_000276,5,828.73,4143.65,746.81
ITEM_00000639,ORD_00000248,PROD_000130,5,736.2,3681.0,363.25
ITEM_00000640,ORD_00000248,PROD_000300,5,833.71,4168.55,391.75
ITEM_00000641,ORD_00000249,PROD_000265,3,432.19,1296.57,249.41
ITEM_00000642,ORD_00000250,PROD_000294,2,934.54,1869.08,273.74
ITEM_00000643,ORD_00000250,PROD_000464,2,345.24,690.48,55.89
ITEM_00000644,ORD_00000251,PROD_000222,4,354.18,1416.72,127.37
ITEM_00000645,ORD_00000252,PROD_000496,3,933.6,2800.8,52.82
ITEM_00000646,ORD_00000252,PROD_000089,1,935.95,935.95,113.26
ITEM_00000647,ORD_00000253,PROD_000091,5,280.85,1404.25,256.46
ITEM_00000648,ORD_00000254,PROD_000159,3,806.32,2418.96,93.37
ITEM_00000649,ORD_00000255,PROD_000224,4,736.31,2945.24,570.98
ITEM_00000650,ORD_00000255,PROD_000316,2,389.75,779.5,84.96
ITEM_00000651,ORD_00000256,PROD_000214,4,167.02,668.08,17.8
ITEM_00000652,ORD_00000257,PROD_000495,3,674.95,2024.8500000000001,318.92
ITEM_00000653,ORD_00000257,PROD_000405,1,34.16,34.16,6.31
ITEM_00000654,ORD_00000257,PROD_000483,1,841.97,841.97,110.33
ITEM_00000655,ORD_00000257,PROD_000191,2,410.71,821.42,141.67
ITEM_00000656,ORD_00000257,PROD_000134,2,167.62,335.24,59.97
ITEM_00000657,ORD_00000258,PROD_000096,5,207.89,1039.4499999999998,7.25
ITEM_00000658,ORD_00000259,PROD_000243,3,733.47,2200.41,198.13
ITEM_00000659,ORD_00000259,PROD_000235,2,448.57,897.14,1.31
ITEM_00000660,ORD_00000260,PROD_000340,3,43.12,129.35999999999999,1.71
ITEM_00000661,ORD_00000261,PROD_000230,1,367.31,367.31,51.96
ITEM_00000662,ORD_00000261,PROD_000226,4,644.48,2577.92,355.48
ITEM_00000663,ORD_00000261,PROD_000437,3,232.27,696.8100000000001,13.9
ITEM_00000664,ORD_00000261,PROD_000389,2,798.64,1597.28,50.97
ITEM_00000665,ORD_00000261,PROD_000446,3,228.89,686.67,137.04
ITEM_00000666,ORD_00000261,PROD_000375,2,345.88,691.76,116.24
ITEM_00000667,ORD_00000261,PROD_000012,1,179.11,179.11,2.13
ITEM_00000668,ORD_00000262,PROD_000326,4,838.37,3353.48,479.27
ITEM_00000669,ORD_00000263,PROD_000265,3,432.19,1296.57,25.62
ITEM_00000670,ORD_00000263,PROD_000459,2,707.67,1415.34,40.82
ITEM_00000671,ORD_00000263,PROD_000284,3,771.46,2314.38,251.8
ITEM_00000672,ORD_00000264,PROD_000230,4,367.31,1469.24,8.28
ITEM_00000673,ORD_00000265,PROD_000193,5,525.72,2628.6000000000004,249.54
ITEM_00000674,ORD_00000265,PROD_000430,4,495.55,1982.2,389.69
ITEM_00000675,ORD_00000265,PROD_000379,5,73.31,366.55,29.83
ITEM_00000676,ORD_00000266,PROD_000259,2,868.73,1737.46,61.66
ITEM_00000677,ORD_00000266,PROD_000043,1,710.98,710.98,141.04
ITEM_00000678,ORD_00000266,PROD_000383,3,926.41,2779.23,441.04
ITEM_00000679,ORD_00000266,PROD_000179,2,462.61,925.22,53.59
ITEM_00000680,ORD_00000266,PROD_000022,3,527.33,1581.9900000000002,263.36
ITEM_00000681,ORD_00000266,PROD_000321,2,492.62,985.24,33.97
ITEM_00000682,ORD_00000267,PROD_000263,1,944.69,944.69,20.38
ITEM_00000683,ORD_00000267,PROD_000107,5,337.75,1688.75,17.43
ITEM_00000684,ORD_00000267,PROD_000308,2,346.7,693.4,42.36
ITEM_00000685,ORD_00000268,PROD_000175,5,781.14,3905.7,337.16
ITEM_00000686,ORD_00000268,PROD_000267,4,659.66,2638.64,113.52
ITEM_00000687,ORD_00000269,PROD_000172,4,676.95,2707.8,6.5
ITEM_00000688,ORD_00000269,PROD_000090,5,112.51,562.5500000000001,44.93
ITEM_00000689,ORD_00000269,PROD_000274,2,433.27,866.54,9.72
ITEM_00000690,ORD_00000270,PROD_000200,2,316.55,633.1,98.64
ITEM_00000691,ORD_00000271,PROD_000045,1,300.84,300.84,35.77
ITEM_00000692,ORD_00000272,PROD_000159,2,806.32,1612.64,126.08
ITEM_00000693,ORD_00000272,PROD_000272,4,41.9,167.6,24.18
ITEM_00000694,ORD_00000272,PROD_000213,1,466.22,466.22,53.26
ITEM_00000695,ORD_00000273,PROD_000275,2,939.74,1879.48,153.84
ITEM_00000696,ORD_00000273,PROD_000053,5,207.41,1037.05,121.0
ITEM_00000697,ORD_00000273,PROD_000045,1,300.84,300.84,20.39
ITEM_00000698,ORD_00000274,PROD_000063,4,721.57,2886.28,349.19
ITEM_00000699,ORD_00000274,PROD_000443,1,201.87,201.87,2.42
ITEM_00000700,ORD_00000274,PROD_000431,4,375.92,1503.68,73.2
ITEM_00000701,ORD_00000275,PROD_000004,3,735.25,2205.75,421.44
ITEM_00000702,ORD_00000275,PROD_000024,5,576.29,2881.45,556.52
ITEM_00000703,ORD_00000276,PROD_000148,1,527.47,527.47,84.24
ITEM_00000704,ORD_00000277,PROD_000280,2,34.65,69.3,8.53
ITEM_00000705,ORD_00000277,PROD_000284,1,771.46,771.46,29.24
ITEM_00000706,ORD_00000277,PROD_000054,1,630.41,630.41,82.5
ITEM_00000707,ORD_00000278,PROD_000084,2,122.87,245.74,7.88
ITEM_00000708,ORD_00000278,PROD_000074,1,488.24,488.24,19.94
ITEM_00000709,ORD_00000278,PROD_000128,4,682.77,2731.08,309.36
ITEM_00000710,ORD_00000279,PROD_000198,5,472.51,2362.55,223.31
ITEM_00000711,ORD_00000279,PROD_000385,1,695.42,695.42,91.11
ITEM_00000712,ORD_00000280,PROD_000061,4,479.64,1918.56,54.69
ITEM_00000713,ORD_00000280,PROD_000157,1,350.9,350.9,1.75
ITEM_00000714,ORD_00000280,PROD_000198,3,472.51,1417.53,89.65
